Zipcode,state_id,county_fips,county_name
95679,CA,6113,Yolo
65262,MO,29027,Callaway
67431,KS,20041,Dickinson
80808,CO,8041,El Paso
26833,WV,54023,Grant
84523,UT,49015,Emery
26378,WV,54041,Lewis
66617,KS,20177,Shawnee
20877,MD,24031,Montgomery
64161,MO,29047,Clay
64022,MO,29107,Lafayette
89402,NV,32031,Washoe
47841,IN,18021,Clay
95955,CA,6011,Colusa
21797,MD,24027,Howard
67642,KS,20065,Graham
26187,WV,54107,Wood
26726,WV,54057,Mineral
63353,MO,29163,Pike
46151,IN,18109,Morgan
95966,CA,6007,Butte
80131,CO,8035,Douglas
25403,WV,54003,Berkeley
47881,IN,18021,Clay
45032,OH,39165,Warren
45789,OH,39167,Washington
45307,OH,39057,Greene
21084,MD,24025,Harford
47353,IN,18161,Union
43102,OH,39045,Fairfield
43931,OH,39111,Monroe
64656,MO,29117,Livingston
21105,MD,24005,Baltimore
8089,NJ,34007,Camden
46163,IN,18059,Hancock
62670,IL,17167,Sangamon
64686,MO,29117,Livingston
15437,PA,42051,Fayette
62539,IL,17167,Sangamon
46167,IN,18063,Hendricks
43902,OH,39013,Belmont
8721,NJ,34029,Ocean
62305,IL,17001,Adams
17401,PA,42133,York
62548,IL,17107,Logan
43010,OH,39023,Clark
45339,OH,39109,Miami
17315,PA,42133,York
68309,NE,31067,Gage
8533,NJ,34029,Ocean
80643,CO,8123,Weld
61858,IL,17183,Vermilion
17501,PA,42071,Lancaster
17015,PA,42041,Cumberland
19047,PA,42017,Bucks
80743,CO,8121,Washington
61854,IL,17147,Piatt
8629,NJ,34021,Mercer
68964,NE,31129,Nuckolls
15658,PA,42129,Westmoreland
64471,MO,29081,Harrison
18940,PA,42017,Bucks
17083,PA,42075,Lebanon
80513,CO,8069,Larimer
84005,UT,49049,Utah
17047,PA,42099,Perry
15234,PA,42003,Allegheny
7760,NJ,34025,Monmouth
44695,OH,39019,Carroll
8559,NJ,34019,Hunterdon
60957,IL,17053,Ford
17026,PA,42075,Lebanon
15212,PA,42003,Allegheny
89405,NV,32031,Washoe
43019,OH,39083,Knox
15748,PA,42063,Indiana
62354,IL,17067,Hancock
15613,PA,42129,Westmoreland
46998,IN,18017,Cass
61533,IL,17143,Peoria
84029,UT,49045,Tooele
18109,PA,42077,Lehigh
44643,OH,39151,Stark
50140,IA,19053,Decatur
7002,NJ,34017,Hudson
10280,NY,36061,New York
11554,NY,36059,Nassau
45838,OH,39161,Van Wert
11372,NY,36081,Queens
11363,NY,36081,Queens
47960,IN,18181,White
52581,IA,19007,Appanoose
96123,CA,6035,Lassen
11746,NY,36103,Suffolk
7055,NJ,34031,Passaic
61516,IL,17203,Woodford
11784,NY,36103,Suffolk
11542,NY,36059,Nassau
44652,OH,39151,Stark
45814,OH,39063,Hancock
52645,IA,19087,Henry
11931,NY,36103,Suffolk
44216,OH,39153,Summit
15767,PA,42065,Jefferson
69138,NE,31047,Dawson
51561,IA,19129,Mills
52533,IA,19101,Jefferson
16834,PA,42033,Clearfield
50842,IA,19175,Union
51534,IA,19129,Mills
7860,NJ,34037,Sussex
6854,CT,9001,Fairfield
69129,NE,31049,Deuel
82052,WY,56001,Albany
46725,IN,18183,Whitley
16054,PA,42031,Clarion
10974,NY,36087,Rockland
44420,OH,39155,Trumbull
69145,NE,31105,Kimball
60950,IL,17091,Kankakee
68118,NE,31055,Douglas
6516,CT,9009,New Haven
68022,NE,31055,Douglas
68116,NE,31055,Douglas
43512,OH,39039,Defiance
46348,IN,18091,LaPorte
10541,NY,36079,Putnam
61259,IL,17161,Rock Island
15853,PA,42047,Elk
18340,PA,42103,Pike
51553,IA,19155,Pottawattamie
46550,IN,18039,Elkhart
6438,CT,9007,Middlesex
44054,OH,39093,Lorain
6370,CT,9011,New London
50320,IA,19153,Polk
52804,IA,19163,Scott
68659,NE,31037,Colfax
82051,WY,56001,Albany
10985,NY,36071,Orange
16322,PA,42053,Forest
61275,IL,17161,Rock Island
18420,PA,42069,Lackawanna
60543,IL,17093,Kendall
46394,IN,18089,Lake
43446,OH,39123,Ottawa
60440,IL,17197,Will
46637,IN,18141,St. Joseph
18430,PA,42115,Susquehanna
96049,CA,6093,Siskiyou
50127,IA,19099,Jasper
16746,PA,42105,Potter
12404,NY,36111,Ulster
50161,IA,19169,Story
50026,IA,19077,Guthrie
6022,CT,9003,Hartford
2651,MA,25001,Barnstable
16701,PA,42083,McKean
16731,PA,42083,McKean
49262,MI,26059,Hillsdale
84320,UT,49005,Cache
12571,NY,36027,Dutchess
14738,NY,36013,Chautauqua
89421,NV,32013,Humboldt
13902,NY,36007,Broome
60090,IL,17031,Cook
49057,MI,26159,Van Buren
1056,MA,25013,Hampden
49038,MI,26021,Berrien
61077,IL,17201,Winnebago
48188,MI,26163,Wayne
2171,MA,25021,Norfolk
60048,IL,17097,Lake
14810,NY,36101,Steuben
60085,IL,17097,Lake
2113,MA,25025,Suffolk
1074,MA,25027,Worcester
48169,MI,26093,Livingston
14893,NY,36101,Steuben
14135,NY,36013,Chautauqua
52057,IA,19055,Delaware
53181,WI,55059,Kenosha
12071,NY,36095,Schoharie
48324,MI,26125,Oakland
13415,NY,36077,Otsego
53808,WI,55043,Grant
52066,IA,19043,Clayton
97736,OR,41025,Harney
69201,NE,31031,Cherry
13052,NY,36053,Madison
14530,NY,36121,Wyoming
12189,NY,36001,Albany
5342,VT,50025,Windham
48363,MI,26125,Oakland
53516,WI,55065,Lafayette
48808,MI,26037,Clinton
48062,MI,26099,Macomb
13491,NY,36043,Herkimer
13402,NY,36053,Madison
48411,MI,26049,Genesee
53533,WI,55049,Iowa
14020,NY,36037,Genesee
3104,NH,33011,Hillsborough
49417,MI,26139,Ottawa
82224,WY,56027,Niobrara
12816,NY,36115,Washington
12074,NY,36091,Saratoga
53702,WI,55133,Waukesha
57571,SD,46053,Gregory
53058,WI,55133,Waukesha
14542,NY,36117,Wayne
53573,WI,55049,Iowa
51338,IA,19041,Clay
3234,NH,33013,Merrimack
5161,VT,50027,Windsor
53027,WI,55131,Washington
54645,WI,55023,Crawford
57566,SD,46121,Todd
49327,MI,26123,Newaygo
83221,ID,16011,Bingham
57747,SD,46047,Fall River
3887,NH,33017,Strafford
3243,NH,33013,Merrimack
57577,SD,46071,Jackson
48883,MI,26073,Isabella
82640,WY,56019,Johnson
83333,ID,16013,Blaine
54634,WI,55123,Vernon
5052,VT,50027,Windsor
55919,MN,27055,Houston
3222,NH,33009,Grafton
5732,VT,50021,Rutland
48634,MI,26017,Bay
97712,OR,41017,Deschutes
57569,SD,46085,Lyman
54960,WI,55077,Marquette
83421,ID,16043,Fremont
56183,MN,27033,Cottonwood
56151,MN,27101,Murray
4287,ME,23023,Sagadahoc
54625,WI,55121,Trempealeau
57718,SD,46093,Meade
48763,MI,26069,Iosco
54641,WI,55053,Jackson
56017,MN,27079,Le Sueur
54913,WI,55087,Outagamie
49645,MI,26101,Manistee
56057,MN,27079,Le Sueur
82411,WY,56003,Big Horn
13646,NY,36089,St. Lawrence
4926,ME,23011,Kennebec
4239,ME,23007,Franklin
13614,NY,36089,St. Lawrence
5657,VT,50015,Lamoille
57537,SD,46117,Stanley
97391,OR,41041,Lincoln
55044,MN,27037,Dakota
12918,NY,36019,Clinton
57241,SD,46057,Hamlin
55339,MN,27019,Carver
55342,MN,27129,Renville
82845,WY,56033,Sheridan
4967,ME,23025,Somerset
54440,WI,55073,Marathon
97864,OR,41023,Grant
55107,MN,27123,Ramsey
55106,MN,27123,Ramsey
56257,MN,27073,Lac qui Parle
49682,MI,26089,Leelanau
59081,MT,30067,Park
97347,OR,41053,Polk
55432,MN,27003,Anoka
54212,WI,55029,Door
54732,WI,55017,Chippewa
97013,OR,41005,Clackamas
4493,ME,23019,Penobscot
55302,MN,27171,Wright
59012,MT,30087,Rosebud
55362,MN,27171,Wright
55330,MN,27141,Sherburne
83469,ID,16059,Lemhi
97857,OR,41063,Wallowa
57630,SD,46041,Dewey
4495,ME,23019,Penobscot
97233,OR,41051,Multnomah
98665,WA,53011,Clark
56235,MN,27149,Stevens
97818,OR,41049,Morrow
98610,WA,53059,Skamania
54821,WI,55007,Bayfield
59858,MT,30039,Granite
59301,MT,30017,Custer
49748,MI,26033,Chippewa
4764,ME,23003,Aroostook
58549,ND,38029,Emmons
54806,WI,55003,Ashland
56456,MN,27035,Crow Wing
56442,MN,27035,Crow Wing
58504,ND,38015,Burleigh
58631,ND,38059,Morton
56435,MN,27021,Cass
55752,MN,27001,Aitkin
56577,MN,27005,Becker
58488,ND,38043,Kidder
59077,MT,30033,Garfield
98372,WA,53053,Pierce
98592,WA,53045,Mason
58016,ND,38097,Traill
98575,WA,53027,Grays Harbor
59410,MT,30049,Lewis and Clark
98346,WA,53035,Kitsap
98087,WA,53061,Snohomish
56721,MN,27119,Polk
58794,ND,38061,Mountrail
56759,MN,27135,Roseau
98222,WA,53055,San Juan
58755,ND,38105,Williams
59444,MT,30051,Liberty
56751,MN,27135,Roseau
58752,ND,38013,Burke
99903,AK,2275,Wrangell
99733,AK,2290,Yukon-Koyukuk
78569,TX,48489,Willacy
34983,FL,12111,St. Lucie
33569,FL,12057,Hillsborough
33611,FL,12057,Hillsborough
33567,FL,12057,Hillsborough
33614,FL,12057,Hillsborough
32952,FL,12009,Brevard
32812,FL,12095,Orange
33597,FL,12119,Sumter
32750,FL,12117,Seminole
77974,TX,48469,Victoria
32669,FL,12001,Alachua
70356,LA,22109,Terrebonne
77004,TX,48201,Harris
77098,TX,48201,Harris
77026,TX,48201,Harris
32656,FL,12019,Clay
32038,FL,12023,Columbia
70047,LA,22089,St. Charles
70518,LA,22055,Lafayette
78659,TX,48021,Bastrop
70445,LA,22103,St. Tammany
78729,TX,48491,Williamson
70431,LA,22103,St. Tammany
39828,GA,13131,Grady
32423,FL,12063,Jackson
75939,TX,48373,Polk
36370,AL,1069,Houston
71351,LA,22009,Avoyelles
39638,MS,28005,Amite
31784,GA,13205,Mitchell
36330,AL,1031,Coffee
79849,TX,48141,El Paso
76624,TX,48309,McLennan
31714,GA,13287,Turner
75946,TX,48347,Nacogdoches
76636,TX,48217,Hill
85602,AZ,4003,Cochise
75156,TX,48213,Henderson
76009,TX,48251,Johnson
39071,MS,28089,Madison
76116,TX,48439,Tarrant
91945,CA,6073,San Diego
76179,TX,48439,Tarrant
35085,AL,1021,Chilton
92025,CA,6073,San Diego
75422,TX,48231,Hunt
92070,CA,6073,San Diego
85202,AZ,4013,Maricopa
85210,AZ,4013,Maricopa
35147,AL,1117,Shelby
85201,AZ,4013,Maricopa
35205,AL,1073,Jefferson
85301,AZ,4013,Maricopa
85302,AZ,4013,Maricopa
71858,AR,5099,Nevada
85335,AZ,4013,Maricopa
29137,SC,45003,Aiken
79343,TX,48107,Crosby
92604,CA,6059,Orange
79415,TX,48303,Lubbock
71670,AR,5041,Desha
35550,AL,1127,Walker
30307,GA,13089,DeKalb
90744,CA,6037,Los Angeles
92841,CA,6059,Orange
90502,CA,6037,Los Angeles
92806,CA,6059,Orange
30067,GA,13067,Cobb
30666,GA,13013,Barrow
30092,GA,13135,Gwinnett
90063,CA,6037,Los Angeles
35552,AL,1075,Lamar
73446,OK,40095,Marshall
87801,NM,35053,Socorro
91405,CA,6037,Los Angeles
35543,AL,1093,Marion
85940,AZ,4001,Apache
35622,AL,1103,Morgan
91354,CA,6037,Los Angeles
35986,AL,1049,DeKalb
35803,AL,1089,Madison
38665,MS,28137,Tate
73098,OK,40049,Garvin
73521,OK,40065,Jackson
74553,OK,40121,Pittsburg
73559,OK,40075,Kiowa
72024,AR,5085,Lonoke
72064,AR,5117,Prairie
38664,MS,28143,Tunica
79245,TX,48191,Hall
74546,OK,40121,Pittsburg
74844,OK,40123,Pontotoc
29609,SC,45045,Greenville
29671,SC,45077,Pickens
72348,AR,5123,St. Francis
74849,OK,40133,Seminole
37328,TN,47103,Lincoln
28365,NC,37191,Wayne
38450,TN,47181,Wayne
73072,OK,40027,Cleveland
28526,NC,37049,Craven
74462,OK,40061,Haskell
93312,CA,6029,Kern
27569,NC,37101,Johnston
27863,NC,37191,Wayne
74855,OK,40081,Lincoln
72472,AR,5111,Poinsett
28754,NC,37115,Madison
72650,AR,5129,Searcy
72703,AR,5143,Washington
74063,OK,40143,Tulsa
38547,TN,47159,Smith
89138,NV,32003,Clark
37769,TN,47001,Anderson
38545,TN,47087,Jackson
74019,OK,40131,Rogers
37711,TN,47073,Hawkins
37604,TN,47179,Washington
74073,OK,40143,Tulsa
27047,NC,37171,Surry
38562,TN,47087,Jackson
37811,TN,47073,Hawkins
37146,TN,47021,Cheatham
37686,TN,47163,Sullivan
37048,TN,47165,Sumner
27024,NC,37171,Surry
42088,KY,21083,Graves
24333,VA,51640,Galax
23456,VA,51810,Virginia Beach
42717,KY,21057,Cumberland
42211,KY,21221,Trigg
42051,KY,21083,Graves
40865,KY,21095,Harlan
63825,MO,29207,Stoddard
63937,MO,29023,Butler
63952,MO,29223,Wayne
42058,KY,21139,Livingston
63736,MO,29201,Scott
62996,IL,17153,Pulaski
24656,VA,51027,Buchanan
81082,CO,8071,Las Animas
42275,KY,21031,Butler
23875,VA,51149,Prince George
23960,VA,51147,Prince Edward
94304,CA,6085,Santa Clara
95035,CA,6085,Santa Clara
41640,KY,21071,Floyd
67834,KS,20057,Ford
65470,MO,29105,Laclede
94066,CA,6081,San Mateo
25921,WV,54081,Raleigh
95356,CA,6099,Stanislaus
40385,KY,21151,Madison
23308,VA,51001,Accomack
23148,VA,51097,King and Queen
25557,WV,54043,Lincoln
47631,IN,18129,Posey
67062,KS,20079,Harvey
64740,MO,29083,Henry
22485,VA,51099,King George
62298,IL,17133,Monroe
26208,WV,54101,Webster
63016,MO,29099,Jefferson
45619,OH,39087,Lawrence
47640,IN,18051,Gibson
47454,IN,18117,Orange
94508,CA,6055,Napa
63139,MO,29510,St. Louis
22191,VA,51153,Prince William
47108,IN,18175,Washington
22193,VA,51153,Prince William
63108,MO,29510,St. Louis
95776,CA,6113,Yolo
95627,CA,6113,Yolo
63383,MO,29219,Warren
47038,IN,18155,Switzerland
89314,NV,32023,Nye
66221,KS,20091,Johnson
45153,OH,39025,Clermont
95459,CA,6045,Mendocino
62418,IL,17051,Fayette
62473,IL,17049,Effingham
95991,CA,6101,Sutter
80863,CO,8119,Teller
47023,IN,18137,Ripley
62069,IL,17117,Macoupin
64021,MO,29107,Lafayette
20141,VA,51107,Loudoun
45220,OH,39061,Hamilton
45212,OH,39061,Hamilton
20842,MD,24031,Montgomery
64151,MO,29165,Platte
62045,IL,17013,Calhoun
64157,MO,29047,Clay
45014,OH,39017,Butler
89429,NV,32019,Lyon
21703,MD,24021,Frederick
84639,UT,49023,Juab
21557,MD,24001,Allegany
21791,MD,24013,Carroll
89512,NV,32031,Washoe
80128,CO,8059,Jefferson
89408,NV,32019,Lyon
61931,IL,17029,Coles
80016,CO,8005,Arapahoe
80210,CO,8031,Denver
43103,OH,39129,Pickaway
64490,MO,29063,DeKalb
46203,IN,18097,Marion
45403,OH,39113,Montgomery
46224,IN,18097,Marion
80022,CO,8001,Adams
47345,IN,18177,Wayne
43207,OH,39049,Franklin
66403,KS,20117,Marshall
43046,OH,39045,Fairfield
43206,OH,39049,Franklin
17233,PA,42057,Fulton
47968,IN,18107,Montgomery
62543,IL,17107,Logan
19083,PA,42045,Delaware
17527,PA,42071,Lancaster
46052,IN,18011,Boone
43830,OH,39119,Muskingum
8736,NJ,34025,Monmouth
45326,OH,39109,Miami
19475,PA,42029,Chester
26032,WV,54009,Brooke
15521,PA,42009,Bedford
61735,IL,17039,De Witt
43074,OH,39041,Delaware
8550,NJ,34021,Mercer
84057,UT,49049,Utah
18902,PA,42017,Bucks
19547,PA,42011,Berks
60949,IL,17019,Champaign
45869,OH,39011,Auglaize
44637,OH,39075,Holmes
45828,OH,39107,Mercer
81639,CO,8107,Routt
43338,OH,39117,Morrow
17059,PA,42067,Juniata
84081,UT,49035,Salt Lake
61547,IL,17143,Peoria
84047,UT,49035,Salt Lake
61742,IL,17203,Woodford
7946,NJ,34027,Morris
18037,PA,42077,Lehigh
61739,IL,17105,Livingston
7030,NJ,34017,Hudson
61741,IL,17105,Livingston
7094,NJ,34017,Hudson
15771,PA,42063,Indiana
7657,NJ,34003,Bergen
11731,NY,36103,Suffolk
47959,IN,18181,White
80536,CO,8069,Larimer
11720,NY,36103,Suffolk
43359,OH,39175,Wyandot
80729,CO,8123,Weld
45867,OH,39063,Hancock
44442,OH,39099,Mahoning
16879,PA,42033,Clearfield
84033,UT,49043,Summit
45827,OH,39137,Putnam
82930,WY,56041,Uinta
10573,NY,36119,Westchester
84037,UT,49011,Davis
46982,IN,18085,Kosciusko
44311,OH,39153,Summit
68065,NE,31155,Saunders
61476,IL,17131,Mercer
10977,NY,36087,Rockland
17772,PA,42097,Northumberland
44240,OH,39133,Portage
68128,NE,31153,Sarpy
50044,IA,19125,Marion
44280,OH,39103,Medina
43413,OH,39173,Wood
10511,NY,36119,Westchester
17774,PA,42081,Lycoming
10950,NY,36071,Orange
44234,OH,39133,Portage
18642,PA,42079,Luzerne
2804,RI,44009,Washington
6804,CT,9001,Fairfield
68859,NE,31175,Valley
52803,IA,19163,Scott
16131,PA,42039,Crawford
2871,RI,44005,Newport
52245,IA,19103,Johnson
60415,IL,17031,Cook
61071,IL,17195,Whiteside
48144,MI,26115,Monroe
6791,CT,9005,Litchfield
12754,NY,36105,Sullivan
12446,NY,36111,Ulster
51564,IA,19085,Harrison
60526,IL,17031,Cook
61006,IL,17103,Lee
2860,RI,44007,Providence
6084,CT,9013,Tolland
52339,IA,19171,Tama
2830,RI,44007,Providence
68768,NE,31167,Stanton
49265,MI,26091,Lenawee
50107,IA,19073,Greene
60169,IL,17031,Cook
60173,IL,17031,Cook
12477,NY,36111,Ulster
16503,PA,42049,Erie
14733,NY,36013,Chautauqua
49033,MI,26025,Calhoun
60045,IL,17097,Lake
2170,MA,25021,Norfolk
50246,IA,19079,Hamilton
49269,MI,26075,Jackson
83311,ID,16031,Cassia
49056,MI,26159,Van Buren
48220,MI,26125,Oakland
82213,WY,56031,Platte
1741,MA,25017,Middlesex
1460,MA,25017,Middlesex
1432,MA,25017,Middlesex
1346,MA,25011,Franklin
48096,MI,26099,Macomb
48823,MI,26065,Ingham
50677,IA,19017,Bremer
48064,MI,26147,St. Clair
83204,ID,16005,Bannock
83245,ID,16005,Bannock
69337,NE,31045,Dawes
48065,MI,26099,Macomb
83324,ID,16063,Lincoln
50560,IA,19109,Kossuth
82514,WY,56013,Fremont
53038,WI,55055,Jefferson
14612,NY,36055,Monroe
97495,OR,41019,Douglas
3278,NH,33013,Merrimack
51334,IA,19063,Emmet
13126,NY,36075,Oswego
51360,IA,19059,Dickinson
4083,ME,23031,York
48427,MI,26151,Sanilac
49455,MI,26127,Oceana
49340,MI,26107,Mecosta
56143,MN,27063,Jackson
13473,NY,36049,Lewis
83703,ID,16001,Ada
57020,SD,46099,Minnehaha
53948,WI,55057,Juneau
56137,MN,27063,Jackson
3886,NH,33003,Carroll
56026,MN,27147,Steele
48432,MI,26063,Huron
48725,MI,26063,Huron
13619,NY,36045,Jefferson
54923,WI,55047,Green Lake
97401,OR,41039,Lane
4280,ME,23001,Androscoggin
4353,ME,23015,Lincoln
56028,MN,27079,Le Sueur
3771,NH,33009,Grafton
54616,WI,55121,Trempealeau
56149,MN,27081,Lincoln
12983,NY,36033,Franklin
97324,OR,41041,Lincoln
57212,SD,46077,Kingsbury
54495,WI,55141,Wood
4952,ME,23027,Waldo
4611,ME,23029,Washington
4261,ME,23017,Oxford
97322,OR,41043,Linn
55372,MN,27139,Scott
55033,MN,27037,Dakota
4474,ME,23019,Penobscot
5822,VT,50019,Orleans
55378,MN,27139,Scott
5441,VT,50011,Franklin
55318,MN,27019,Carver
55347,MN,27053,Hennepin
55331,MN,27053,Hennepin
54401,WI,55073,Marathon
55454,MN,27053,Hennepin
54023,WI,55109,St. Croix
56256,MN,27073,Lac qui Parle
55446,MN,27053,Hennepin
54017,WI,55109,St. Croix
54452,WI,55069,Lincoln
49858,MI,26109,Menominee
54418,WI,55067,Langlade
56208,MN,27151,Swift
97127,OR,41071,Yamhill
54889,WI,55005,Barron
97007,OR,41067,Washington
54826,WI,55005,Barron
54487,WI,55069,Lincoln
54868,WI,55005,Barron
97107,OR,41057,Tillamook
97827,OR,41061,Union
57432,SD,46013,Brown
59323,MT,30087,Rosebud
98626,WA,53015,Cowlitz
59643,MT,30007,Broadwater
59024,MT,30111,Yellowstone
58651,ND,38011,Bowman
56573,MN,27111,Otter Tail
58655,ND,38089,Stark
98857,WA,53025,Grant
98374,WA,53053,Pierce
49913,MI,26061,Houghton
59405,MT,30013,Cascade
98059,WA,53033,King
98105,WA,53033,King
99025,WA,53063,Spokane
83858,ID,16055,Kootenai
83801,ID,16055,Kootenai
59922,MT,30029,Flathead
98363,WA,53009,Clallam
59538,MT,30071,Phillips
98292,WA,53061,Snohomish
83805,ID,16021,Boundary
99657,AK,2270,Wade Hampton
765,PR,72147,Vieques
34145,FL,12021,Collier
33483,FL,12099,Palm Beach
78582,TX,48427,Starr
34221,FL,12081,Manatee
33841,FL,12105,Polk
33811,FL,12105,Polk
33844,FL,12105,Polk
32937,FL,12009,Brevard
32803,FL,12095,Orange
78114,TX,48493,Wilson
77577,TX,48039,Brazoria
78204,TX,48029,Bexar
78240,TX,48029,Bexar
77089,TX,48201,Harris
77477,TX,48157,Fort Bend
77441,TX,48157,Fort Bend
78260,TX,48029,Bexar
77506,TX,48201,Harris
78132,TX,48091,Comal
77015,TX,48201,Harris
70544,LA,22045,Iberia
70006,LA,22051,Jefferson
70065,LA,22051,Jefferson
78025,TX,48265,Kerr
77706,TX,48245,Jefferson
78671,TX,48171,Gillespie
77657,TX,48199,Hardin
77327,TX,48291,Liberty
32310,FL,12073,Leon
70471,LA,22103,St. Tammany
70466,LA,22105,Tangipahoa
36693,AL,1097,Mobile
76577,TX,48331,Milam
76567,TX,48331,Milam
39897,GA,13131,Grady
31632,GA,13185,Lowndes
39652,MS,28113,Pike
71346,LA,22079,Rapides
39120,MS,28001,Adams
76689,TX,48035,Bosque
76621,TX,48217,Hill
79562,TX,48441,Taylor
39208,MS,28121,Rankin
85349,AZ,4027,Yuma
85367,AZ,4027,Yuma
71055,LA,22119,Webster
92107,CA,6073,San Diego
92115,CA,6073,San Diego
76006,TX,48439,Tarrant
29466,SC,45019,Charleston
76248,TX,48439,Tarrant
76092,TX,48439,Tarrant
31032,GA,13169,Jones
75135,TX,48231,Hunt
75024,TX,48085,Collin
71834,AR,5091,Miller
75478,TX,48223,Hopkins
35188,AL,1007,Bibb
92056,CA,6073,San Diego
31064,GA,13159,Jasper
31024,GA,13237,Putnam
92592,CA,6065,Riverside
85032,AZ,4013,Maricopa
92647,CA,6059,Orange
85083,AZ,4013,Maricopa
92683,CA,6059,Orange
92203,CA,6065,Riverside
92843,CA,6059,Orange
76310,TX,48485,Wichita
90680,CA,6059,Orange
92881,CA,6065,Riverside
85263,AZ,4013,Maricopa
29832,SC,45037,Edgefield
92882,CA,6065,Riverside
92503,CA,6065,Riverside
90723,CA,6037,Los Angeles
35079,AL,1009,Blount
73439,OK,40095,Marshall
92320,CA,6065,Riverside
79312,TX,48279,Lamb
90005,CA,6037,Los Angeles
35904,AL,1055,Etowah
91803,CA,6037,Los Angeles
91701,CA,6071,San Bernardino
73573,OK,40067,Jefferson
30542,GA,13139,Hall
91401,CA,6037,Los Angeles
29045,SC,45055,Kershaw
92277,CA,6071,San Bernardino
28401,NC,37129,New Hanover
29175,SC,45055,Kershaw
28340,NC,37155,Robeson
38610,MS,28145,Union
74843,OK,40123,Pontotoc
30721,GA,13313,Whitfield
86305,AZ,4025,Yavapai
29372,SC,45083,Spartanburg
93434,CA,6083,Santa Barbara
73017,OK,40015,Caddo
28312,NC,37051,Cumberland
87327,NM,35031,McKinley
29303,SC,45083,Spartanburg
28909,NC,37043,Clay
28572,NC,37061,Duplin
38057,TN,47047,Fayette
74442,OK,40121,Pittsburg
86429,AZ,4015,Mohave
72936,AR,5131,Sebastian
72058,AR,5045,Faulkner
72951,AR,5083,Logan
73624,OK,40149,Washita
73064,OK,40017,Canadian
73084,OK,40109,Oklahoma
38462,TN,47101,Lewis
37110,TN,47177,Warren
74026,OK,40081,Lincoln
27523,NC,37183,Wake
27370,NC,37151,Randolph
27317,NC,37151,Randolph
73044,OK,40083,Logan
28636,NC,37003,Alexander
72744,AR,5143,Washington
74074,OK,40119,Payne
37890,TN,47089,Jefferson
38544,TN,47141,Putnam
38201,TN,47017,Carroll
37122,TN,47189,Wilson
27231,NC,37135,Orange
38221,TN,47005,Benton
37690,TN,47179,Washington
37051,TN,47043,Dickson
89131,NV,32003,Clark
28684,NC,37009,Ashe
37072,TN,47037,Davidson
74084,OK,40113,Osage
37141,TN,47147,Robertson
64831,MO,29119,McDonald
24171,VA,51141,Patrick
88418,NM,35059,Union
24527,VA,51143,Pittsylvania
23938,VA,51025,Brunswick
24216,VA,51195,Wise
24161,VA,51143,Pittsylvania
93602,CA,6019,Fresno
24637,VA,51185,Tazewell
24134,VA,51071,Giles
95124,CA,6085,Santa Clara
67104,KS,20007,Barber
23072,VA,51073,Gloucester
81321,CO,8083,Montezuma
24892,WV,54047,McDowell
41669,KY,21071,Floyd
81049,CO,8071,Las Animas
24873,WV,54047,McDowell
42354,KY,21183,Ohio
93644,CA,6039,Madera
24881,WV,54047,McDowell
67110,KS,20173,Sedgwick
23139,VA,51145,Powhatan
66710,KS,20205,Wilson
40403,KY,21151,Madison
23169,VA,51119,Middlesex
25857,WV,54081,Raleigh
25688,WV,54059,Mingo
94080,CA,6081,San Mateo
94014,CA,6081,San Mateo
65785,MO,29039,Cedar
81132,CO,8105,Rio Grande
65566,MO,29093,Iron
67017,KS,20015,Butler
94528,CA,6013,Contra Costa
63653,MO,29187,St. Francois
81041,CO,8099,Prowers
25671,WV,54059,Mingo
94924,CA,6041,Marin
94553,CA,6013,Contra Costa
65083,MO,29131,Miller
25202,WV,54039,Kanawha
81007,CO,8101,Pueblo
63072,MO,29071,Franklin
67428,KS,20113,McPherson
47140,IN,18025,Crawford
25302,WV,54039,Kanawha
63015,MO,29071,Franklin
20678,MD,24009,Calvert
67475,KS,20115,Marion
22025,VA,51153,Prince William
41040,KY,21191,Pendleton
45663,OH,39145,Scioto
22150,VA,51059,Fairfax
25276,WV,54087,Roane
62048,IL,17119,Madison
95650,CA,6061,Placer
22312,VA,51059,Fairfax
19950,DE,10005,Sussex
67601,KS,20051,Ellis
66046,KS,20045,Douglas
62036,IL,17013,Calhoun
95603,CA,6061,Placer
47274,IN,18071,Jackson
64075,MO,29095,Jackson
95912,CA,6011,Colusa
45102,OH,39025,Clermont
62091,IL,17135,Montgomery
45154,OH,39015,Brown
66608,KS,20177,Shawnee
66073,KS,20087,Jefferson
21649,MD,24011,Caroline
66533,KS,20177,Shawnee
45002,OH,39061,Hamilton
45216,OH,39061,Hamilton
21029,MD,24027,Howard
47060,IN,18029,Dearborn
47240,IN,18031,Decatur
67735,KS,20181,Sherman
26374,WV,54077,Preston
26591,WV,54049,Marion
43101,OH,39141,Ross
63441,MO,29163,Pike
81635,CO,8045,Garfield
80130,CO,8035,Douglas
89431,NV,32031,Washoe
80112,CO,8005,Arapahoe
62558,IL,17167,Sangamon
26508,WV,54061,Monongalia
67638,KS,20183,Smith
62629,IL,17167,Sangamon
17320,PA,42001,Adams
62628,IL,17137,Morgan
15478,PA,42051,Fayette
46172,IN,18133,Putnam
8031,NJ,34007,Camden
19017,PA,42045,Delaware
17222,PA,42055,Franklin
19081,PA,42045,Delaware
43147,OH,39045,Fairfield
15456,PA,42051,Fayette
