County,State,FIPS Code,Weighted Ed Level,Opioid Prescribing Rate per 100
QUAY,NM,35037,201.82313247306735,77.9
LINCOLN,NM,35027,261.6761553059445,82.8
CHAVES,NM,35005,194.42814801234456,69.2
LEA,NM,35025,167.12178979929504,65.7
SANTA FE,NM,35049,282.1311875483005,72.9
UNION,NM,35059,198.05502846299808,33.9
SIERRA,NM,35051,236.60920561578106,70.8
SOCORRO,NM,35053,203.74897648847818,50.0
ROOSEVELT,NM,35041,216.71930823797445,24.3
LOS ALAMOS,NM,35028,345.41068160390444,64.2
RIO ARRIBA,NM,35039,212.2975541756431,75.1
SAN MIGUEL,NM,35047,223.73151792362515,56.2
OTERO,NM,35035,215.17119606939966,50.7
VALENCIA,NM,35061,201.5360274243523,70.7
TORRANCE,NM,35057,217.90266512166858,20.0
BERNALILLO,NM,35001,254.44265805247053,59.6
CIBOLA,NM,35006,192.6725572109875,37.7
DE BACA,NM,35011,200.59523809523807,6.8
GUADALUPE,NM,35019,200.8359692724808,6.7
LUNA,NM,35029,164.4064311854928,65.5
MCKINLEY,NM,35031,166.16974838364288,21.1
SANDOVAL,NM,35043,245.99286820588554,48.4
TAOS,NM,35055,252.88183120485235,73.1
GRANT,NM,35017,245.38439856246916,65.0
CURRY,NM,35009,204.93009565857247,45.9
COLFAX,NM,35007,236.03258265452803,57.8
EDDY,NM,35015,198.3519095663198,76.9
SCHOHARIE,NY,36095,244.40542849008258,50.6
BRONX,NY,36005,188.9421683337386,26.4
ONONDAGA,NY,36067,268.20015865922267,50.6
FULTON,NY,36035,229.71365026410896,63.7
CLINTON,NY,36019,239.42184575987392,74.2
SENECA,NY,36099,229.85104612117215,43.7
RENSSELAER,NY,36083,265.6357947434293,52.8
PUTNAM,NY,36079,277.50040215555373,38.9
FRANKLIN,NY,36033,226.5934108982646,63.8
HERKIMER,NY,36043,235.59410895572185,44.8
ONTARIO,NY,36069,272.4680567352568,45.2
QUEENS,NY,36081,241.94529940836495,20.6
STEUBEN,NY,36101,235.2146320958796,61.3
WASHINGTON,NY,36115,230.2429924577457,60.0
CHAUTAUQUA,NY,36013,236.1753511761919,61.6
KINGS,NY,36047,240.6447369968969,20.4
NEW YORK,NY,36061,342.3239454929236,33.8
TIOGA,NY,36107,240.57824094724467,40.1
CAYUGA,NY,36011,239.4348753176113,46.4
ORLEANS,NY,36073,218.7043093497499,48.5
SARATOGA,NY,36091,286.13214373963075,45.0
ROCKLAND,NY,36087,249.10022859639355,31.0
COLUMBIA,NY,36021,265.00382231909043,58.4
LEWIS,NY,36049,213.60029800707767,36.4
NIAGARA,NY,36063,246.98671682144115,65.9
WESTCHESTER,NY,36119,282.45346916553626,30.9
DELAWARE,NY,36025,243.8759521218716,54.1
ESSEX,NY,36031,262.21065571626605,44.8
MONTGOMERY,NY,36057,217.23636363636365,75.5
NASSAU,NY,36059,283.90859156799837,36.0
RICHMOND,NY,36085,251.0585189978737,39.3
SAINT LAWRENCE,NY,36089,237.37513197433606,65.7
SCHUYLER,NY,36097,238.3833922261484,52.4
TOMPKINS,NY,36109,325.64382512091174,48.5
WARREN,NY,36113,264.6017835891254,81.1
CHENANGO,NY,36017,226.45243319730125,51.7
CORTLAND,NY,36023,251.7503206852319,58.2
DUTCHESS,NY,36027,270.41987249945043,49.7
JEFFERSON,NY,36045,225.8640953271509,54.9
MONROE,NY,36055,272.5197681252337,42.7
ONEIDA,NY,36065,238.3692601711403,54.1
SUFFOLK,NY,36103,262.3135093266203,45.4
ULSTER,NY,36111,268.5719678674727,59.0
WYOMING,NY,36121,223.62666927554665,45.9
CHEMUNG,NY,36015,241.6399065409804,72.8
LIVINGSTON,NY,36051,249.629503052522,46.8
OSWEGO,NY,36075,225.44374254170387,54.0
OTSEGO,NY,36077,267.2279835390946,54.2
GREENE,NY,36039,239.61206084827688,59.8
WAYNE,NY,36117,235.33824719494322,47.6
ALBANY,NY,36001,291.47935705489664,42.1
ALLEGANY,NY,36003,235.9915611814346,53.3
BROOME,NY,36007,258.5461238808101,63.2
CATTARAUGUS,NY,36009,221.3009274064599,65.4
ERIE,NY,36029,267.6072922472524,59.1
MADISON,NY,36053,251.97185061315497,53.0
SCHENECTADY,NY,36093,256.2609911169229,48.7
SULLIVAN,NY,36105,235.07646833722603,66.5
GENESEE,NY,36037,243.08215316808173,49.6
YATES,NY,36123,222.82821034166568,30.3
ORANGE,NY,36071,237.61416702364522,51.9
SCOTLAND,NC,37165,199.35957116659614,168.3
WATAUGA,NC,37189,297.3849235319444,65.2
HALIFAX,NC,37083,193.16634799235183,104.2
ALAMANCE,NC,37001,227.413775626568,74.3
TYRRELL,NC,37177,192.71393643031783,82.3
GREENE,NC,37079,188.63668740206086,28.5
HAYWOOD,NC,37087,254.2202693220169,92.6
MITCHELL,NC,37121,224.59914219729464,123.6
CHOWAN,NC,37041,223.83437717466947,106.9
ALLEGHANY,NC,37005,223.06355738454508,73.0
CALDWELL,NC,37027,206.17932889187705,119.1
CATAWBA,NC,37035,223.08524669936355,114.6
CLEVELAND,NC,37045,214.39333044786576,115.3
CRAVEN,NC,37049,235.89393851452007,98.0
EDGECOMBE,NC,37065,189.6524281907018,71.0
GRANVILLE,NC,37077,221.21942464489,62.3
HARNETT,NC,37085,212.2272879078546,71.3
HOKE,NC,37093,202.73534838599227,56.3
HENDERSON,NC,37089,262.82588537394344,72.5
HYDE,NC,37095,188.41474487016524,58.3
IREDELL,NC,37097,236.670632162923,90.3
MECKLENBURG,NC,37119,271.1065561883031,47.4
NORTHAMPTON,NC,37131,202.86889258787818,14.9
PITT,NC,37147,255.10414541828152,72.2
ROWAN,NC,37159,215.79098891607887,72.8
VANCE,NC,37181,186.1323728050428,101.9
CHEROKEE,NC,37039,234.1077085533263,117.5
CURRITUCK,NC,37053,233.12868855705628,15.0
UNION,NC,37179,235.93237128255927,60.5
WILKES,NC,37193,206.46771251368114,78.8
FORSYTH,NC,37067,249.3902736981556,65.2
NASH,NC,37127,219.48260292164676,83.4
ALEXANDER,NC,37003,205.38227616459,20.0
BLADEN,NC,37017,202.71315558159978,106.3
DARE,NC,37055,267.9797808652434,95.7
CARTERET,NC,37031,263.3968471156785,86.6
WARREN,NC,37185,210.74789499752353,29.9
WILSON,NC,37195,204.18412612590473,81.9
BERTIE,NC,37015,198.1770702556119,25.0
GATES,NC,37073,219.10180156883027,0.6
GRAHAM,NC,37075,199.98838154990122,89.1
MARTIN,NC,37117,211.30580789598312,97.6
MADISON,NC,37115,242.87721928139786,49.0
PAMLICO,NC,37137,242.0838865890807,82.0
PERQUIMANS,NC,37143,230.64563897527026,30.1
POLK,NC,37149,272.8393853381619,54.3
RANDOLPH,NC,37151,200.94379914161888,62.5
ROCKINGHAM,NC,37157,206.95782277264487,120.6
STOKES,NC,37169,208.32755181684155,82.1
WASHINGTON,NC,37187,186.42445868137216,88.5
CLAY,NC,37043,244.86189900492886,117.2
CUMBERLAND,NC,37051,231.10474026793602,76.0
GASTON,NC,37071,218.6083560306285,101.8
GUILFORD,NC,37081,255.81084190356867,65.5
JACKSON,NC,37099,266.9958058717795,79.6
MOORE,NC,37125,270.0555254748331,102.8
PASQUOTANK,NC,37139,223.8153036969605,117.2
ROBESON,NC,37155,183.20478138716862,114.2
STANLY,NC,37167,216.55359342915813,100.7
SWAIN,NC,37173,204.57488738738735,79.0
WAKE,NC,37183,287.59087370618215,47.5
YANCEY,NC,37199,229.0883271797785,84.3
ANSON,NC,37007,193.6077709451255,72.3
CHATHAM,NC,37037,275.41834883857,37.9
MCDOWELL,NC,37111,213.97412855843262,77.5
FRANKLIN,NC,37069,222.24971033100556,48.1
JOHNSTON,NC,37101,215.2559203040127,60.6
JONES,NC,37103,215.83469721767597,36.6
MACON,NC,37113,240.26053864168617,84.0
PERSON,NC,37145,211.68195718654434,92.1
BRUNSWICK,NC,37019,265.07839394384354,96.2
TRANSYLVANIA,NC,37175,264.8073052777027,84.2
ASHE,NC,37009,232.72463011962878,92.0
BEAUFORT,NC,37013,225.44171104911658,131.3
COLUMBUS,NC,37047,201.36775698457296,139.8
LENOIR,NC,37107,200.31069838091622,81.7
LINCOLN,NC,37109,222.93053761303787,98.5
MONTGOMERY,NC,37123,194.4215704135544,55.0
ONSLOW,NC,37133,218.6236603783377,65.6
ORANGE,NC,37135,312.9636420049079,36.7
RICHMOND,NC,37153,195.17239861817063,138.0
RUTHERFORD,NC,37161,215.72087849315275,86.2
SAMPSON,NC,37163,184.6082558431767,78.3
SURRY,NC,37171,208.15321855769895,139.4
YADKIN,NC,37197,198.8949107732981,55.0
AVERY,NC,37011,234.81037924151698,62.0
BUNCOMBE,NC,37021,280.3950560515008,71.3
BURKE,NC,37023,215.6167742806362,125.3
CABARRUS,NC,37025,236.16736818560764,83.2
CASWELL,NC,37033,204.9008014715543,7.6
DAVIE,NC,37059,233.80500885888046,88.3
DAVIDSON,NC,37057,212.39595900510608,67.8
DUPLIN,NC,37061,175.18955349620893,69.4
DURHAM,NC,37063,285.6310970036395,41.6
HERTFORD,NC,37091,213.15637622619732,123.0
LEE,NC,37105,215.64083270629544,114.2
NEW HANOVER,NC,37129,282.1232023141368,86.0
PENDER,NC,37141,236.89224362311296,48.6
WAYNE,NC,37191,213.70726770338,69.7
MOUNTRAIL,ND,38061,222.18105347486483,10.6
TRAILL,ND,38097,251.57763975155282,19.1
WILLIAMS,ND,38105,224.98480981893306,54.7
DICKEY,ND,38021,248.26423328704624,62.7
KIDDER,ND,38043,228.44932844932842,30.4
CAVALIER,ND,38019,244.77338223735916,46.0
WARD,ND,38101,243.183776641581,52.0
GRANT,ND,38037,229.4930875576037,0.3
MCHENRY,ND,38049,226.6173752310536,20.0
PEMBINA,ND,38067,230.5531914893617,51.9
BENSON,ND,38005,183.25818181818184,6.6
HETTINGER,ND,38041,216.99346405228758,23.4
LAMOURE,ND,38045,226.03507062834873,32.3
MORTON,ND,38059,247.18054492830768,38.5
CASS,ND,38017,278.02485054507093,24.5
DUNN,ND,38025,235.01954472292482,16.9
EMMONS,ND,38029,218.11743877249927,48.2
MCINTOSH,ND,38051,225.26119402985074,36.1
NELSON,ND,38063,256.1427128912824,27.0
RICHLAND,ND,38077,245.20908589971225,27.8
ROLETTE,ND,38079,196.28846285051512,3.1
WALSH,ND,38099,219.25824175824178,38.6
ADAMS,ND,38001,261.866554054054,100.8
BOTTINEAU,ND,38009,242.73041647872498,29.4
BARNES,ND,38003,250.2415458937198,53.9
EDDY,ND,38027,232.57216716932356,75.8
GRAND FORKS,ND,38035,271.3546271210609,53.3
MCKENZIE,ND,38053,223.51228701087422,34.7
MERCER,ND,38057,245.21245802940837,62.5
MCLEAN,ND,38055,235.04736129905277,35.0
PIERCE,ND,38069,236.00187265917603,50.0
RANSOM,ND,38073,222.8608390316023,47.5
RENVILLE,ND,38075,217.77428234368853,24.5
BOWMAN,ND,38011,233.66398016119032,44.9
BURLEIGH,ND,38015,267.48040531762877,58.4
TOWNER,ND,38095,229.93799822852083,1.9
STUTSMAN,ND,38093,240.95355684300503,63.0
RAMSEY,ND,38071,249.54207706929324,108.6
DIVIDE,ND,38023,227.71236333052985,0.1
FOSTER,ND,38031,246.6546112115732,88.7
GRIGGS,ND,38039,239.103690685413,54.6
SARGENT,ND,38081,237.78006695853725,0.1
STARK,ND,38089,229.55205172186302,61.1
WELLS,ND,38103,235.1186109073123,65.9
GALLIA,OH,39053,200.26156342085224,68.7
HURON,OH,39077,195.7365334974443,82.8
MAHONING,OH,39099,236.41253013711037,77.6
ATHENS,OH,39009,266.60006406052196,67.2
ADAMS,OH,39001,180.78851249731434,77.4
SCIOTO,OH,39145,206.25983791026525,90.5
MEDINA,OH,39103,253.8670461890884,50.1
MEIGS,OH,39105,202.68141516742705,48.8
UNION,OH,39159,237.91325336454068,57.6
CHAMPAIGN,OH,39021,208.88604025124982,61.0
PIKE,OH,39131,191.26930826057756,93.6
PAULDING,OH,39125,201.588306685663,31.2
GREENE,OH,39057,279.21977855301077,62.1
HAMILTON,OH,39061,259.16362372836505,62.8
FRANKLIN,OH,39049,261.98353898302923,59.4
LAWRENCE,OH,39087,207.31447663658548,73.3
MARION,OH,39101,209.84530336117774,92.0
MORGAN,OH,39115,204.6842212143776,39.0
TUSCARAWAS,OH,39157,199.85086079259924,64.5
WAYNE,OH,39169,207.58745632575597,47.8
WYANDOT,OH,39175,209.89634970707527,41.7
BROWN,OH,39015,198.27621635197147,76.6
BUTLER,OH,39017,238.4166174255128,65.8
ERIE,OH,39043,238.36988682349508,73.0
HARRISON,OH,39067,198.14899006299927,57.0
KNOX,OH,39083,222.89113134793666,45.5
LICKING,OH,39089,231.46041083209317,56.7
RICHLAND,OH,39139,213.29268593715284,59.4
VINTON,OH,39163,184.07396134530512,19.7
CARROLL,OH,39019,203.65139263252468,36.0
HANCOCK,OH,39063,244.9647719446946,54.3
CLERMONT,OH,39025,238.5514873915495,73.0
FAIRFIELD,OH,39045,235.80177659279596,62.5
DEFIANCE,OH,39039,214.94609903160972,70.8
HIGHLAND,OH,39071,192.4705444911808,90.1
HENRY,OH,39069,220.01966281906564,49.7
JEFFERSON,OH,39081,226.224591307963,93.4
PORTAGE,OH,39133,250.83415597235933,50.6
PUTNAM,OH,39137,219.24670211828303,33.6
BELMONT,OH,39013,228.26721247223793,75.8
CLINTON,OH,39027,211.74616064391316,89.7
FAYETTE,OH,39047,200.48850273910463,85.6
PERRY,OH,39127,192.5325848317261,69.5
PICKAWAY,OH,39129,212.83048620236528,61.6
LOGAN,OH,39091,203.03598614390046,72.1
MADISON,OH,39097,213.17799323150098,63.2
SUMMIT,OH,39153,255.37835431299163,61.8
MUSKINGUM,OH,39119,211.34255757392387,85.0
SANDUSKY,OH,39143,212.25003777766585,60.7
SHELBY,OH,39149,210.10797104412907,60.0
VAN WERT,OH,39161,214.73002618356804,56.2
WASHINGTON,OH,39167,231.55854183437103,102.7
WILLIAMS,OH,39171,209.52753568441216,44.0
AUGLAIZE,OH,39011,220.4508715977107,43.6
COLUMBIANA,OH,39029,210.37634819857723,66.2
DARKE,OH,39037,203.23003139505767,43.8
OTTAWA,OH,39123,246.54762196767155,61.3
FULTON,OH,39051,215.33951201059202,66.1
HARDIN,OH,39065,210.21978718013682,59.8
JACKSON,OH,39079,198.80762628739578,112.5
LUCAS,OH,39095,236.88706149458704,85.5
MORROW,OH,39117,199.2643480749964,45.1
NOBLE,OH,39121,203.07628638432885,17.8
PREBLE,OH,39135,208.51480836236934,57.1
SENECA,OH,39147,216.0020882464131,61.2
STARK,OH,39151,233.07745950148689,76.7
ALLEN,OH,39003,219.56277542555952,77.2
COSHOCTON,OH,39031,189.69182011911917,69.4
CRAWFORD,OH,39033,211.7686060003315,76.6
DELAWARE,OH,39041,284.9832145225464,48.1
GEAUGA,OH,39055,253.96240481388782,45.6
GUERNSEY,OH,39059,203.69158167148726,84.2
HOCKING,OH,39073,210.56853609836412,78.0
LAKE,OH,39085,251.9775708420947,61.4
MERCER,OH,39107,211.03553274562287,41.3
ROSS,OH,39141,209.9293354943274,76.8
CLARK,OH,39023,218.7699232585596,89.0
CUYAHOGA,OH,39035,254.70235827711286,50.1
HOLMES,OH,39075,108.1514791818846,20.7
LORAIN,OH,39093,235.3622239321557,59.6
MIAMI,OH,39109,226.2324535698158,60.2
MONROE,OH,39111,200.96214621813328,37.5
MONTGOMERY,OH,39113,245.43701255857755,77.3
TRUMBULL,OH,39155,218.31160464441504,80.4
WARREN,OH,39165,264.3946432719281,54.9
WOOD,OH,39173,265.3516493699036,43.2
ASHLAND,OH,39005,216.05846263532152,37.4
ASHTABULA,OH,39007,198.14747216645372,58.7
ADAIR,OK,40001,176.87477412359954,66.5
SEMINOLE,OK,40133,196.62916897726373,60.5
STEPHENS,OK,40137,204.77050549748267,121.9
CIMARRON,OK,40025,205.62809545249885,35.7
BLAINE,OK,40011,211.3326446280992,1.2
CARTER,OK,40019,208.54215299440165,148.4
COAL,OK,40029,194.82880338863396,75.7
GRANT,OK,40053,232.6379542395693,25.6
GREER,OK,40055,210.88401462279825,35.9
KINGFISHER,OK,40073,212.00515796260476,97.9
MCCLAIN,OK,40087,218.14130119465173,126.2
MCINTOSH,OK,40091,208.22179732313575,61.4
MARSHALL,OK,40095,195.8153580672994,72.3
MURRAY,OK,40099,205.80560991519894,128.7
NOBLE,OK,40103,226.52132037474826,6.6
NOWATA,OK,40105,195.7695252679939,53.7
OTTAWA,OK,40115,199.77304964539007,85.3
ROGERS,OK,40131,229.41907700503896,92.1
SEQUOYAH,OK,40135,195.7209167391935,51.9
WAGONER,OK,40145,222.60705453598854,58.9
ALFALFA,OK,40003,225.93159775395608,0.5
WOODS,OK,40151,248.25886990801575,24.9
CADDO,OK,40015,197.2347725651391,62.2
CLEVELAND,OK,40027,256.167343006452,74.7
MUSKOGEE,OK,40101,208.1559211757424,114.4
OKFUSKEE,OK,40107,187.31085526315792,0.8
ATOKA,OK,40005,196.80552557737968,32.6
BRYAN,OK,40013,220.34703115292447,128.2
DEWEY,OK,40043,210.23654159869494,12.7
HARPER,OK,40059,197.29378090033828,0.8
KAY,OK,40071,214.87835654041132,77.8
LOGAN,OK,40083,235.36160261218726,44.8
CRAIG,OK,40035,207.89672457598022,96.8
TULSA,OK,40143,237.89990315841686,113.2
WASHINGTON,OK,40147,233.5511982570806,103.3
CANADIAN,OK,40017,231.07611982967452,80.0
HARMON,OK,40057,211.60261058738215,178.0
HASKELL,OK,40061,190.91479679899578,94.7
LATIMER,OK,40077,213.93465775350722,57.4
OKMULGEE,OK,40111,208.51972086603104,89.6
OSAGE,OK,40113,214.42449841605068,10.0
TEXAS,OK,40139,176.1315334672334,32.5
JEFFERSON,OK,40067,185.23125996810208,9.5
PUSHMATAHA,OK,40127,201.27560186848723,29.5
GARFIELD,OK,40047,216.33424648756028,90.1
GARVIN,OK,40049,192.67774134265431,51.1
JOHNSTON,OK,40069,205.3628046018661,2.2
PITTSBURG,OK,40121,213.74431983524724,130.4
PONTOTOC,OK,40123,232.29909373449294,106.9
ROGER MILLS,OK,40129,215.07766470273162,0.6
WOODWARD,OK,40153,207.22800378429517,90.3
CHEROKEE,OK,40021,222.32253532765884,99.4
DELAWARE,OK,40041,213.72558383876978,78.7
ELLIS,OK,40045,214.94392979034615,3.1
GRADY,OK,40051,208.17464260087212,54.3
PAYNE,OK,40119,269.92087704938365,87.9
POTTAWATOMIE,OK,40125,211.39721283547914,118.2
CREEK,OK,40037,201.84910929632292,99.2
TILLMAN,OK,40141,184.46844947964695,89.1
WASHITA,OK,40149,208.2943722943723,0.4
COTTON,OK,40033,202.50000000000003,0.7
KIOWA,OK,40075,204.42642708447462,33.3
LE FLORE,OK,40079,195.69795427196152,81.8
MCCURTAIN,OK,40089,185.66886695330953,65.4
MAJOR,OK,40093,198.26649417852522,1.4
MAYES,OK,40097,202.14762149087443,89.4
OKLAHOMA,OK,40109,234.34525570166997,96.5
CUSTER,OK,40039,224.89629401076488,94.9
LOVE,OK,40085,189.017575942294,69.6
BECKHAM,OK,40009,198.6287057594358,94.9
HUGHES,OK,40063,193.92706561136177,29.8
CHOCTAW,OK,40023,188.85105814807397,34.4
JACKSON,OK,40065,212.93110190036754,93.2
COMANCHE,OK,40031,224.18377130970376,76.3
LINCOLN,OK,40081,198.56152363416666,17.7
PAWNEE,OK,40117,203.47154669260698,87.0
MARION,OR,41047,216.4092926982052,58.9
JACKSON,OR,41029,246.5756589805253,92.9
DOUGLAS,OR,41019,232.44682828883768,88.9
GRANT,OR,41023,247.16326813705095,54.3
JEFFERSON,OR,41031,210.5694279297133,49.9
POLK,OR,41053,249.62217257048178,48.7
CLACKAMAS,OR,41005,269.4128442202009,64.4
DESCHUTES,OR,41017,270.37548268604445,74.7
LINN,OR,41043,226.34752300246132,88.9
TILLAMOOK,OR,41057,239.99226006191947,92.3
YAMHILL,OR,41071,235.5323056483598,63.1
BAKER,OR,41001,241.87108886107637,110.0
JOSEPHINE,OR,41033,231.96511820526777,105.5
KLAMATH,OR,41035,227.9090551061832,69.3
UMATILLA,OR,41059,199.98696830692242,79.8
LINCOLN,OR,41041,255.30471177626987,97.4
BENTON,OR,41003,321.2693628256411,38.7
COLUMBIA,OR,41009,227.8148465353437,64.0
CROOK,OR,41013,227.40710042823594,83.0
WASCO,OR,41065,222.64180324677852,122.2
HARNEY,OR,41025,227.65809589993052,86.5
LANE,OR,41039,264.730886370577,88.1
MALHEUR,OR,41045,192.39341244535024,131.8
WALLOWA,OR,41063,263.38869463869463,77.1
WASHINGTON,OR,41067,273.18304895720985,44.3
MORROW,OR,41049,169.79288083923603,32.7
CLATSOP,OR,41007,253.3836564004103,91.0
COOS,OR,41011,238.53244544746588,116.5
CURRY,OR,41015,259.163426732806,133.8
GILLIAM,OR,41021,217.59162303664922,76.8
HOOD RIVER,OR,41027,222.32539890138634,79.8
LAKE,OR,41037,220.99397976175229,89.5
MULTNOMAH,OR,41051,292.25793604994044,43.2
UNION,OR,41061,238.37272375048428,101.0
NEWPORT,RI,44005,304.69929330320656,50.4
KENT,RI,44003,269.90586054678926,62.3
PROVIDENCE,RI,44007,237.0848219357934,48.4
BRISTOL,RI,44001,297.0037529574937,39.7
WASHINGTON,RI,44009,300.1917743085823,56.2
DELAWARE,PA,42045,265.5201425670591,57.5
FRANKLIN,PA,42055,216.90359012568382,59.0
UNION,PA,42119,237.3512961647727,52.8
WAYNE,PA,42127,236.3016880904445,55.6
BEDFORD,PA,42009,205.43453805403857,54.8
DAUPHIN,PA,42043,243.75862056349675,52.3
FOREST,PA,42053,197.509474824039,39.3
SOMERSET,PA,42111,215.89283116677026,60.9
MONROE,PA,42089,235.99512270928716,65.3
PHILADELPHIA,PA,42101,229.41700001974954,55.0
YORK,PA,42133,228.23597517955028,51.6
WESTMORELAND,PA,42129,259.83493771631146,62.3
BLAIR,PA,42013,226.67313365828628,88.8
BRADFORD,PA,42015,214.80356156370846,59.2
CAMBRIA,PA,42021,234.57323490663939,83.9
CHESTER,PA,42029,288.82196124760026,43.5
BERKS,PA,42011,222.7766546329723,49.1
HUNTINGDON,PA,42061,215.0155408659108,49.9
INDIANA,PA,42063,237.16537070628877,61.4
LAWRENCE,PA,42073,228.92067413947478,76.9
MIFFLIN,PA,42087,187.61086713166281,67.7
WASHINGTON,PA,42125,253.1144509561256,58.0
CUMBERLAND,PA,42041,263.41308619574374,55.8
ALLEGHENY,PA,42003,289.2367874236035,57.6
PIKE,PA,42103,253.53493634061806,40.2
SNYDER,PA,42109,205.1244762139512,55.3
SUSQUEHANNA,PA,42115,222.444625563333,48.0
CRAWFORD,PA,42039,218.38520616716752,69.1
ERIE,PA,42049,240.18841299668102,63.9
FULTON,PA,42057,202.88428678832614,61.3
JUNIATA,PA,42067,190.82133507853405,50.3
SCHUYLKILL,PA,42107,218.08063096467458,67.3
WYOMING,PA,42131,226.2680115273775,66.1
ADAMS,PA,42001,230.06034117867094,37.8
ARMSTRONG,PA,42005,218.6927791180305,74.5
CLINTON,PA,42035,218.76605376262046,66.0
CARBON,PA,42025,221.90288652382515,58.7
CENTRE,PA,42027,294.7163328062946,40.7
NORTHUMBERLAND,PA,42097,208.45138545540533,82.4
NORTHAMPTON,PA,42095,250.71990855350384,54.5
CAMERON,PA,42023,221.89734960033655,86.2
VENANGO,PA,42121,216.43532526475036,67.0
BEAVER,PA,42007,247.0733404297073,61.1
BUCKS,PA,42017,277.11010301906185,56.5
LACKAWANNA,PA,42069,246.76212492923193,97.3
LEHIGH,PA,42077,240.4311286290032,39.3
MCKEAN,PA,42083,221.73044925124793,77.8
FAYETTE,PA,42051,213.95614298588166,107.0
CLARION,PA,42031,230.79206132087643,57.8
MONTGOMERY,PA,42091,294.53936045595515,50.7
CLEARFIELD,PA,42033,211.05551347794236,61.3
GREENE,PA,42059,219.15474851357865,65.1
LEBANON,PA,42075,213.79563422857808,48.1
LYCOMING,PA,42081,234.06471515970813,73.3
LUZERNE,PA,42079,238.05393718850365,70.8
MONTOUR,PA,42093,248.7433067424325,66.6
WARREN,PA,42123,228.8015863180072,67.1
COLUMBIA,PA,42037,237.49005479246415,70.3
BUTLER,PA,42019,267.64022711631105,57.0
ELK,PA,42047,228.92368668984116,69.6
JEFFERSON,PA,42065,210.32807627999455,63.4
LANCASTER,PA,42071,219.7305095676746,45.4
MERCER,PA,42085,230.95676051503656,91.1
PERRY,PA,42099,210.4995858581455,48.2
POTTER,PA,42105,210.55067369654364,56.5
SULLIVAN,PA,42113,233.44638242894055,39.7
TIOGA,PA,42117,228.18772563176896,62.4
AIKEN,SC,45003,233.07404032418663,77.7
ALLENDALE,SC,45005,183.49287385662626,47.8
NEWBERRY,SC,45071,203.82971989238803,77.4
EDGEFIELD,SC,45037,218.75281743050337,54.9
CHESTER,SC,45023,195.3984702689366,81.9
CLARENDON,SC,45027,201.56341491977983,72.1
COLLETON,SC,45029,207.23503898246457,114.6
MARION,SC,45067,196.1781835353376,111.3
SUMTER,SC,45085,212.8060421497686,70.9
LEXINGTON,SC,45063,243.91315145279736,82.1
OCONEE,SC,45073,234.53494191712986,107.5
BARNWELL,SC,45011,191.72939232605106,87.2
BERKELEY,SC,45015,228.67879901481683,54.0
CHARLESTON,SC,45019,283.59533527396115,66.1
DARLINGTON,SC,45031,206.23039128633158,140.4
GEORGETOWN,SC,45043,247.31188078277245,78.1
MARLBORO,SC,45069,179.3601163424832,98.9
YORK,SC,45091,243.15078835272428,62.9
ANDERSON,SC,45007,221.2036626942845,83.9
CHEROKEE,SC,45021,194.21917275283386,105.3
CHESTERFIELD,SC,45025,182.12110044008932,79.8
GREENWOOD,SC,45047,223.4735142395793,101.5
JASPER,SC,45053,197.34935372292003,60.3
HORRY,SC,45051,244.55004416704816,97.1
KERSHAW,SC,45055,218.27595945649102,75.8
LEE,SC,45061,186.29379225568533,38.2
ORANGEBURG,SC,45075,222.65474213384803,79.7
SPARTANBURG,SC,45083,227.11566106431286,93.0
ABBEVILLE,SC,45001,204.35291269969343,51.1
BAMBERG,SC,45009,219.37070475677132,92.9
BEAUFORT,SC,45013,282.20236900220834,59.7
CALHOUN,SC,45017,219.779848730416,8.6
DILLON,SC,45033,173.037685450391,114.9
SALUDA,SC,45081,196.27249357326477,41.4
RICHLAND,SC,45079,265.0230074419133,58.5
FAIRFIELD,SC,45039,209.61168444988627,45.9
HAMPTON,SC,45049,192.0412638293631,90.8
GREENVILLE,SC,45045,249.35370320517526,79.2
LANCASTER,SC,45057,231.2534664448142,72.9
DORCHESTER,SC,45035,236.67180785151206,90.4
FLORENCE,SC,45041,218.54017338328387,121.9
LAURENS,SC,45059,201.62386479821978,79.1
MCCORMICK,SC,45065,238.70435320816998,2.3
PICKENS,SC,45077,239.79612841604296,93.9
UNION,SC,45087,201.35388160737432,106.2
WILLIAMSBURG,SC,45089,193.08035714285714,72.4
GRANT,SD,46051,212.54731529510724,52.5
TRIPP,SD,46123,225.25547445255475,78.6
MINNEHAHA,SD,46099,245.13775454644454,59.4
CUSTER,SD,46033,267.1792463904214,33.9
CLARK,SD,46025,210.68094453596925,27.2
HUTCHINSON,SD,46067,219.51353579771882,76.6
KINGSBURY,SD,46077,239.28,46.0
WALWORTH,SD,46129,222.73718647764449,91.2
CLAY,SD,46027,296.6060257424318,45.1
DAY,SD,46037,224.4569152787835,0.5
DOUGLAS,SD,46043,219.42176870748298,37.6
HUGHES,SD,46065,251.62189847484635,84.3
MCPHERSON,SD,46089,212.5950972104818,0.2
ROBERTS,SD,46109,201.05365853658537,42.0
LINCOLN,SD,46083,259.68916401678365,35.3
HAND,SD,46059,246.32152588555857,0.7
LAKE,SD,46079,255.55465587044534,35.6
LAWRENCE,SD,46081,264.89727396274685,70.2
YANKTON,SD,46135,246.24007060900266,79.5
